,away_score,away_team,day,dayofweek,game_date,home_score,home_team,loc_abbr,location,margin,month,overtime,overtime_count,season,winner,year
20629,84,Miami,3,Friday,1999-12-03,96,Boston,Bos,Boston,12,12,False,0,1999-00,home,1999
20630,102,Philadelphia,3,Friday,1999-12-03,100,Cleveland,Cle,Philadelphia,2,12,True,1,1999-00,away,1999
20631,80,San Antonio,3,Friday,1999-12-03,102,Detroit,Det,Detroit,22,12,False,0,1999-00,home,1999
20632,100,Indiana,3,Friday,1999-12-03,75,Utah,Uta,Indiana,25,12,False,0,1999-00,away,1999
20633,112,Orlando,3,Friday,1999-12-03,100,Denver,Den,Orlando,12,12,False,0,1999-00,away,1999
20634,113,Charlotte,3,Friday,1999-12-03,94,Vancouver,Van,Charlotte,19,12,False,0,1999-00,away,1999
20635,80,Portland,3,Friday,1999-12-03,93,LA Lakers,LAL,LA Lakers,13,12,False,0,1999-00,home,1999
20636,92,New York,4,Saturday,1999-12-04,82,New Jersey,NJ,New York,10,12,False,0,1999-00,away,1999
20637,102,Seattle,4,Saturday,1999-12-04,89,LA Clippers,LAC,Seattle,13,12,False,0,1999-00,away,1999
20638,114,Sacramento,4,Saturday,1999-12-04,104,Washington,Wsh,Sacramento,10,12,False,0,1999-00,away,1999
20639,74,Boston,4,Saturday,1999-12-04,77,Philadelphia,Phi,Philadelphia,3,12,False,0,1999-00,home,1999
20640,110,Detroit,4,Saturday,1999-12-04,112,Atlanta,Atl,Atlanta,2,12,False,0,1999-00,home,1999
20641,103,Dallas,4,Saturday,1999-12-04,84,Minnesota,Min,Dallas,19,12,False,0,1999-00,away,1999
20642,92,Milwaukee,4,Saturday,1999-12-04,91,Chicago,Chi,Milwaukee,1,12,False,0,1999-00,away,1999
20643,95,Phoenix,4,Saturday,1999-12-04,105,Houston,Hou,Houston,10,12,False,0,1999-00,home,1999
20644,94,Utah,4,Saturday,1999-12-04,82,Golden State,GS,Utah,12,12,False,0,1999-00,away,1999
20645,92,San Antonio,5,Sunday,1999-12-05,98,Toronto,Tor,Toronto,6,12,False,0,1999-00,home,1999
20646,103,Charlotte,5,Sunday,1999-12-05,81,Seattle,Sea,Charlotte,22,12,False,0,1999-00,away,1999
20647,80,Denver,5,Sunday,1999-12-05,78,New York,NY,Denver,2,12,False,0,1999-00,away,1999
20648,97,Dallas,5,Sunday,1999-12-05,103,Milwaukee,Mil,Milwaukee,6,12,False,0,1999-00,home,1999
20649,92,Portland,5,Sunday,1999-12-05,90,Phoenix,Pho,Portland,2,12,False,0,1999-00,away,1999
20650,100,Orlando,5,Sunday,1999-12-05,117,LA Lakers,LAL,LA Lakers,17,12,False,0,1999-00,home,1999
20651,94,Denver,6,Monday,1999-12-06,77,Philadelphia,Phi,Denver,17,12,False,0,1999-00,away,1999
20652,95,Sacramento,6,Monday,1999-12-06,109,New Jersey,NJ,New Jersey,14,12,False,0,1999-00,home,1999
20653,99,Vancouver,6,Monday,1999-12-06,102,Houston,Hou,Houston,3,12,False,0,1999-00,home,1999
20654,96,Washington,6,Monday,1999-12-06,102,Utah,Uta,Utah,6,12,False,0,1999-00,home,1999
20655,99,Miami,6,Monday,1999-12-06,91,LA Clippers,LAC,Miami,8,12,False,0,1999-00,away,1999
20656,98,Cleveland,7,Tuesday,1999-12-07,101,Toronto,Tor,Toronto,3,12,False,0,1999-00,home,1999
20657,83,Golden State,7,Tuesday,1999-12-07,89,New York,NY,New York,6,12,False,0,1999-00,home,1999
20658,77,San Antonio,7,Tuesday,1999-12-07,83,Indiana,Ind,Indiana,6,12,False,0,1999-00,home,1999
20659,116,Detroit,7,Tuesday,1999-12-07,112,Milwaukee,Mil,Detroit,4,12,False,0,1999-00,away,1999
20660,104,Vancouver,7,Tuesday,1999-12-07,95,Dallas,Dal,Vancouver,9,12,False,0,1999-00,away,1999
20661,107,Orlando,7,Tuesday,1999-12-07,110,Phoenix,Pho,Phoenix,3,12,False,0,1999-00,home,1999
20662,86,Miami,7,Tuesday,1999-12-07,76,Portland,Por,Miami,10,12,False,0,1999-00,away,1999
20663,80,Washington,7,Tuesday,1999-12-07,91,LA Lakers,LAL,LA Lakers,11,12,False,0,1999-00,home,1999
20664,73,Houston,8,Wednesday,1999-12-08,83,Philadelphia,Phi,Philadelphia,10,12,False,0,1999-00,home,1999
20665,90,Denver,8,Wednesday,1999-12-08,115,Boston,Bos,Boston,25,12,False,0,1999-00,home,1999
20666,106,Golden State,8,Wednesday,1999-12-08,113,Charlotte,Cha,Charlotte,7,12,False,0,1999-00,home,1999
20667,90,Milwaukee,8,Wednesday,1999-12-08,107,New Jersey,NJ,New Jersey,17,12,False,0,1999-00,home,1999
20668,81,LA Clippers,8,Wednesday,1999-12-08,99,Atlanta,Atl,Atlanta,18,12,False,0,1999-00,home,1999
20669,93,Chicago,8,Wednesday,1999-12-08,107,Cleveland,Cle,Cleveland,14,12,False,0,1999-00,home,1999
20670,91,LA Lakers,8,Wednesday,1999-12-08,103,Sacramento,Sac,Sacramento,12,12,False,0,1999-00,home,1999
20671,79,Dallas,8,Wednesday,1999-12-08,85,Utah,Uta,Utah,6,12,False,0,1999-00,home,1999
20672,94,Minnesota,8,Wednesday,1999-12-08,110,Seattle,Sea,Seattle,16,12,False,0,1999-00,home,1999
20673,91,Vancouver,9,Thursday,1999-12-09,99,San Antonio,SA,San Antonio,8,12,False,0,1999-00,home,1999
20674,85,Washington,9,Thursday,1999-12-09,99,Phoenix,Pho,Phoenix,14,12,False,0,1999-00,home,1999
20675,86,Minnesota,9,Thursday,1999-12-09,90,Portland,Por,Portland,4,12,False,0,1999-00,home,1999
20676,88,Cleveland,10,Friday,1999-12-10,136,Indiana,Ind,Indiana,48,12,False,0,1999-00,home,1999
20677,96,Houston,10,Friday,1999-12-10,100,Boston,Bos,Boston,4,12,False,0,1999-00,home,1999
20678,107,Milwaukee,10,Friday,1999-12-10,91,Toronto,Tor,Milwaukee,16,12,False,0,1999-00,away,1999
20679,107,Golden State,10,Friday,1999-12-10,99,Atlanta,Atl,Golden State,8,12,False,0,1999-00,away,1999
20680,99,Denver,10,Friday,1999-12-10,106,Charlotte,Cha,Charlotte,7,12,False,0,1999-00,home,1999
20681,78,Philadelphia,10,Friday,1999-12-10,85,New York,NY,New York,7,12,False,0,1999-00,home,1999
20682,83,LA Clippers,10,Friday,1999-12-10,107,Detroit,Det,Detroit,24,12,False,0,1999-00,home,1999
20683,69,New Jersey,10,Friday,1999-12-10,71,Chicago,Chi,Chicago,2,12,False,0,1999-00,home,1999
20684,83,Seattle,10,Friday,1999-12-10,101,Utah,Uta,Utah,18,12,False,0,1999-00,home,1999
20685,107,Miami,10,Friday,1999-12-10,97,Sacramento,Sac,Miami,10,12,False,0,1999-00,away,1999
20686,106,LA Lakers,11,Saturday,1999-12-11,94,Vancouver,Van,LA Lakers,12,12,False,0,1999-00,away,1999
20687,90,LA Clippers,11,Saturday,1999-12-11,108,Indiana,Ind,Indiana,18,12,False,0,1999-00,home,1999
20688,106,Charlotte,11,Saturday,1999-12-11,84,Philadelphia,Phi,Charlotte,22,12,False,0,1999-00,away,1999
20689,116,Atlanta,11,Saturday,1999-12-11,127,Cleveland,Cle,Cleveland,11,12,False,0,1999-00,home,1999
20690,87,Chicago,11,Saturday,1999-12-11,108,Orlando,Orl,Orlando,21,12,False,0,1999-00,home,1999
20691,94,Houston,11,Saturday,1999-12-11,106,New Jersey,NJ,New Jersey,12,12,False,0,1999-00,home,1999
20692,104,Golden State,11,Saturday,1999-12-11,76,Minnesota,Min,Golden State,28,12,False,0,1999-00,away,1999
20693,115,Phoenix,11,Saturday,1999-12-11,120,Dallas,Dal,Dallas,5,12,False,0,1999-00,home,1999
20694,101,Denver,11,Saturday,1999-12-11,99,Milwaukee,Mil,Denver,2,12,False,0,1999-00,away,1999
20695,99,Washington,11,Saturday,1999-12-11,89,San Antonio,SA,Washington,10,12,False,0,1999-00,away,1999
20696,88,Miami,11,Saturday,1999-12-11,92,Seattle,Sea,Seattle,4,12,False,0,1999-00,home,1999
20697,101,Portland,11,Saturday,1999-12-11,96,Sacramento,Sac,Portland,5,12,False,0,1999-00,away,1999
20698,103,Utah,12,Sunday,1999-12-12,88,Toronto,Tor,Utah,15,12,False,0,1999-00,away,1999
20699,97,Boston,12,Sunday,1999-12-12,99,New York,NY,New York,2,12,False,0,1999-00,home,1999
20700,93,Detroit,12,Sunday,1999-12-12,101,LA Lakers,LAL,LA Lakers,8,12,False,0,1999-00,home,1999
20701,90,Vancouver,13,Monday,1999-12-13,102,LA Clippers,LAC,LA Clippers,12,12,False,0,1999-00,home,1999
20702,101,Utah,14,Tuesday,1999-12-14,80,Washington,Wsh,Utah,21,12,False,0,1999-00,away,1999
20703,94,Minnesota,14,Tuesday,1999-12-14,105,Atlanta,Atl,Atlanta,11,12,False,0,1999-00,home,1999
20704,88,Boston,14,Tuesday,1999-12-14,115,Cleveland,Cle,Cleveland,27,12,False,0,1999-00,home,1999
20705,97,Indiana,14,Tuesday,1999-12-14,105,Toronto,Tor,Toronto,8,12,False,0,1999-00,home,1999
20706,101,New York,14,Tuesday,1999-12-14,90,Houston,Hou,New York,11,12,False,0,1999-00,away,1999
20707,111,San Antonio,14,Tuesday,1999-12-14,93,Dallas,Dal,San Antonio,18,12,False,0,1999-00,away,1999
20708,104,Detroit,14,Tuesday,1999-12-14,114,Phoenix,Pho,Phoenix,10,12,False,0,1999-00,home,1999
20709,84,Denver,14,Tuesday,1999-12-14,109,Seattle,Sea,Seattle,25,12,False,0,1999-00,home,1999
20710,68,LA Clippers,14,Tuesday,1999-12-14,95,LA Lakers,LAL,LA Lakers,27,12,False,0,1999-00,home,1999
20711,97,Miami,14,Tuesday,1999-12-14,102,Golden State,GS,Golden State,5,12,False,0,1999-00,home,1999
20712,91,Chicago,15,Wednesday,1999-12-15,102,Indiana,Ind,Indiana,11,12,False,0,1999-00,home,1999
20713,96,Utah,15,Wednesday,1999-12-15,86,Boston,Bos,Utah,10,12,False,0,1999-00,away,1999
20714,101,Cleveland,15,Wednesday,1999-12-15,111,New Jersey,NJ,New Jersey,10,12,False,0,1999-00,home,1999
20715,98,Minnesota,15,Wednesday,1999-12-15,103,Charlotte,Cha,Charlotte,5,12,False,0,1999-00,home,1999
20716,116,Milwaukee,15,Wednesday,1999-12-15,99,Orlando,Orl,Milwaukee,17,12,False,0,1999-00,away,1999
20717,91,Toronto,15,Wednesday,1999-12-15,93,Philadelphia,Phi,Philadelphia,2,12,False,0,1999-00,home,1999
20718,77,Houston,15,Wednesday,1999-12-15,83,San Antonio,SA,San Antonio,6,12,False,0,1999-00,home,1999
20719,109,Sacramento,15,Wednesday,1999-12-15,106,Vancouver,Van,Sacramento,3,12,False,0,1999-00,away,1999
20720,104,New Jersey,16,Thursday,1999-12-16,108,Washington,Wsh,Washington,4,12,False,0,1999-00,home,1999
20721,95,LA Lakers,16,Thursday,1999-12-16,88,Atlanta,Atl,LA Lakers,7,12,False,0,1999-00,away,1999
20722,96,Milwaukee,16,Thursday,1999-12-16,95,Miami,Mia,Milwaukee,1,12,False,0,1999-00,away,1999
20723,100,New York,16,Thursday,1999-12-16,93,Dallas,Dal,New York,7,12,False,0,1999-00,away,1999
20724,106,Sacramento,16,Thursday,1999-12-16,116,Denver,Den,Denver,10,12,False,0,1999-00,home,1999
20725,107,Portland,16,Thursday,1999-12-16,81,Seattle,Sea,Portland,26,12,False,0,1999-00,away,1999
20726,116,Detroit,16,Thursday,1999-12-16,108,Golden State,GS,Detroit,8,12,False,0,1999-00,away,1999
20727,74,Utah,17,Friday,1999-12-17,89,Indiana,Ind,Indiana,15,12,False,0,1999-00,home,1999
20728,74,Chicago,17,Friday,1999-12-17,77,Philadelphia,Phi,Philadelphia,3,12,False,0,1999-00,home,1999
20729,98,Toronto,17,Friday,1999-12-17,112,Orlando,Orl,Orlando,14,12,False,0,1999-00,home,1999
20730,86,Cleveland,17,Friday,1999-12-17,99,Charlotte,Cha,Charlotte,13,12,False,0,1999-00,home,1999
20731,97,LA Lakers,17,Friday,1999-12-17,88,Minnesota,Min,LA Lakers,9,12,False,0,1999-00,away,1999
20732,94,Boston,17,Friday,1999-12-17,103,San Antonio,SA,San Antonio,9,12,False,0,1999-00,home,1999
20733,110,Phoenix,17,Friday,1999-12-17,102,Portland,Por,Phoenix,8,12,False,0,1999-00,away,1999
20734,91,Golden State,17,Friday,1999-12-17,92,LA Clippers,LAC,LA Clippers,1,12,False,0,1999-00,home,1999
20735,95,Washington,18,Saturday,1999-12-18,83,New York,NY,Washington,12,12,False,0,1999-00,away,1999
20736,106,Utah,18,Saturday,1999-12-18,96,Atlanta,Atl,Utah,10,12,False,0,1999-00,away,1999
20737,91,Philadelphia,18,Saturday,1999-12-18,104,Detroit,Det,Detroit,13,12,False,0,1999-00,home,1999
20738,106,Charlotte,18,Saturday,1999-12-18,89,Miami,Mia,Charlotte,17,12,False,0,1999-00,away,1999
20739,98,New Jersey,18,Saturday,1999-12-18,74,Cleveland,Cle,New Jersey,24,12,False,0,1999-00,away,1999
20740,108,Minnesota,18,Saturday,1999-12-18,104,Dallas,Dal,Minnesota,4,12,False,0,1999-00,away,1999
20741,94,Boston,18,Saturday,1999-12-18,100,Houston,Hou,Houston,6,12,False,0,1999-00,home,1999
20742,83,Orlando,18,Saturday,1999-12-18,74,Chicago,Chi,Orlando,9,12,False,0,1999-00,away,1999
20743,95,Indiana,18,Saturday,1999-12-18,109,Milwaukee,Mil,Milwaukee,14,12,False,0,1999-00,home,1999
20744,84,San Antonio,18,Saturday,1999-12-18,86,Denver,Den,Denver,2,12,False,0,1999-00,home,1999
20745,103,Sacramento,18,Saturday,1999-12-18,119,Phoenix,Pho,Phoenix,16,12,False,0,1999-00,home,1999
20746,89,Vancouver,18,Saturday,1999-12-18,112,Seattle,Sea,Seattle,23,12,False,0,1999-00,home,1999
20747,94,LA Lakers,19,Sunday,1999-12-19,88,Toronto,Tor,LA Lakers,6,12,False,0,1999-00,away,1999
20748,88,Atlanta,19,Sunday,1999-12-19,96,New Jersey,NJ,New Jersey,8,12,False,0,1999-00,home,1999
20749,84,LA Clippers,19,Sunday,1999-12-19,85,Vancouver,Van,Vancouver,1,12,False,0,1999-00,home,1999
20750,121,Detroit,20,Monday,1999-12-20,122,Philadelphia,Phi,Philadelphia,1,12,True,1,1999-00,home,1999
20751,99,LA Lakers,20,Monday,1999-12-20,90,Boston,Bos,LA Lakers,9,12,False,0,1999-00,away,1999
20752,100,Minnesota,20,Monday,1999-12-20,94,Cleveland,Cle,Minnesota,6,12,False,0,1999-00,away,1999
20753,109,Charlotte,20,Monday,1999-12-20,112,New York,NY,New York,3,12,True,1,1999-00,home,1999
20754,102,Utah,20,Monday,1999-12-20,104,Orlando,Orl,Orlando,2,12,False,0,1999-00,home,1999
20755,93,Seattle,20,Monday,1999-12-20,84,Chicago,Chi,Seattle,9,12,False,0,1999-00,away,1999
20756,92,Miami,20,Monday,1999-12-20,89,Dallas,Dal,Miami,3,12,False,0,1999-00,away,1999
20757,101,Milwaukee,20,Monday,1999-12-20,108,Phoenix,Pho,Phoenix,7,12,False,0,1999-00,home,1999
20758,88,Portland,20,Monday,1999-12-20,97,Denver,Den,Denver,9,12,False,0,1999-00,home,1999
20759,99,Sacramento,20,Monday,1999-12-20,111,Golden State,GS,Golden State,12,12,False,0,1999-00,home,1999
20760,103,Seattle,21,Tuesday,1999-12-21,113,Indiana,Ind,Indiana,10,12,False,0,1999-00,home,1999
20761,87,New Jersey,21,Tuesday,1999-12-21,116,Toronto,Tor,Toronto,29,12,False,0,1999-00,home,1999
20762,97,Washington,21,Tuesday,1999-12-21,83,Detroit,Det,Washington,14,12,False,0,1999-00,away,1999
20763,90,Phoenix,21,Tuesday,1999-12-21,91,San Antonio,SA,San Antonio,1,12,True,1,1999-00,home,1999
20764,89,Portland,21,Tuesday,1999-12-21,79,Houston,Hou,Portland,10,12,False,0,1999-00,away,1999
20765,95,Milwaukee,21,Tuesday,1999-12-21,108,Sacramento,Sac,Sacramento,13,12,False,0,1999-00,home,1999
20766,81,Atlanta,22,Wednesday,1999-12-22,98,Boston,Bos,Boston,17,12,False,0,1999-00,home,1999
20767,103,Orlando,22,Wednesday,1999-12-22,97,Cleveland,Cle,Orlando,6,12,False,0,1999-00,away,1999
20768,90,Toronto,22,Wednesday,1999-12-22,91,New York,NY,New York,1,12,False,0,1999-00,home,1999
20769,72,Utah,22,Wednesday,1999-12-22,74,Miami,Mia,Miami,2,12,False,0,1999-00,home,1999
20770,106,Minnesota,22,Wednesday,1999-12-22,86,Chicago,Chi,Minnesota,20,12,False,0,1999-00,away,1999
20771,103,LA Clippers,22,Wednesday,1999-12-22,99,Golden State,GS,LA Clippers,4,12,False,0,1999-00,away,1999
20772,90,Cleveland,23,Thursday,1999-12-23,108,Atlanta,Atl,Atlanta,18,12,False,0,1999-00,home,1999
20773,110,Orlando,23,Thursday,1999-12-23,106,Charlotte,Cha,Orlando,4,12,False,0,1999-00,away,1999
20774,94,Philadelphia,23,Thursday,1999-12-23,99,New Jersey,NJ,New Jersey,5,12,False,0,1999-00,home,1999
20775,102,Seattle,23,Thursday,1999-12-23,109,Minnesota,Min,Minnesota,7,12,False,0,1999-00,home,1999
20776,89,Washington,23,Thursday,1999-12-23,105,Houston,Hou,Houston,16,12,False,0,1999-00,home,1999
20777,94,Milwaukee,23,Thursday,1999-12-23,91,San Antonio,SA,Milwaukee,3,12,False,0,1999-00,away,1999
20778,111,Dallas,23,Thursday,1999-12-23,110,Phoenix,Pho,Dallas,1,12,False,0,1999-00,away,1999
20779,91,Denver,23,Thursday,1999-12-23,93,Vancouver,Van,Vancouver,2,12,False,0,1999-00,home,1999
20780,91,Golden State,23,Thursday,1999-12-23,111,Portland,Por,Portland,20,12,False,0,1999-00,home,1999
20781,91,Sacramento,23,Thursday,1999-12-23,97,LA Clippers,LAC,LA Clippers,6,12,False,0,1999-00,home,1999
20782,90,New York,25,Saturday,1999-12-25,101,Indiana,Ind,Indiana,11,12,False,0,1999-00,home,1999
20783,93,San Antonio,25,Saturday,1999-12-25,99,LA Lakers,LAL,LA Lakers,6,12,False,0,1999-00,home,1999
20784,92,Houston,26,Sunday,1999-12-26,103,Washington,Wsh,Washington,11,12,False,0,1999-00,home,1999
20785,92,Philadelphia,26,Sunday,1999-12-26,86,Seattle,Sea,Philadelphia,6,12,False,0,1999-00,away,1999
20786,100,Boston,26,Sunday,1999-12-26,103,LA Clippers,LAC,LA Clippers,3,12,False,0,1999-00,home,1999
20787,96,Charlotte,26,Sunday,1999-12-26,114,Detroit,Det,Detroit,18,12,False,0,1999-00,home,1999
20788,98,Toronto,26,Sunday,1999-12-26,95,Cleveland,Cle,Toronto,3,12,False,0,1999-00,away,1999
20789,76,Chicago,26,Sunday,1999-12-26,103,New Jersey,NJ,New Jersey,27,12,False,0,1999-00,home,1999
20790,88,Golden State,26,Sunday,1999-12-26,108,Phoenix,Pho,Phoenix,20,12,False,0,1999-00,home,1999
20791,85,Miami,26,Sunday,1999-12-26,93,Milwaukee,Mil,Milwaukee,8,12,False,0,1999-00,home,1999
20792,86,Vancouver,26,Sunday,1999-12-26,109,Denver,Den,Denver,23,12,False,0,1999-00,home,1999
20793,111,Dallas,26,Sunday,1999-12-26,118,Sacramento,Sac,Sacramento,7,12,False,0,1999-00,home,1999
20794,107,Minnesota,27,Monday,1999-12-27,105,Orlando,Orl,Minnesota,2,12,False,0,1999-00,away,1999
20795,104,Atlanta,27,Monday,1999-12-27,108,Charlotte,Cha,Charlotte,4,12,False,0,1999-00,home,1999
20796,103,Indiana,27,Monday,1999-12-27,91,Chicago,Chi,Indiana,12,12,False,0,1999-00,away,1999
20797,91,Phoenix,27,Monday,1999-12-27,92,Utah,Uta,Utah,1,12,False,0,1999-00,home,1999
20798,100,Philadelphia,27,Monday,1999-12-27,93,Vancouver,Van,Philadelphia,7,12,False,0,1999-00,away,1999
20799,105,San Antonio,27,Monday,1999-12-27,83,Golden State,GS,San Antonio,22,12,False,0,1999-00,away,1999
20800,106,Dallas,27,Monday,1999-12-27,108,LA Lakers,LAL,LA Lakers,2,12,False,0,1999-00,home,1999
20801,78,Minnesota,28,Tuesday,1999-12-28,89,Miami,Mia,Miami,11,12,False,0,1999-00,home,1999
20802,83,New York,28,Tuesday,1999-12-28,89,New Jersey,NJ,New Jersey,6,12,False,0,1999-00,home,1999
20803,101,Boston,28,Tuesday,1999-12-28,114,Sacramento,Sac,Sacramento,13,12,False,0,1999-00,home,1999
20804,100,Toronto,28,Tuesday,1999-12-28,99,Houston,Hou,Toronto,1,12,False,0,1999-00,away,1999
20805,105,LA Clippers,28,Tuesday,1999-12-28,128,Denver,Den,Denver,23,12,False,0,1999-00,home,1999
20806,89,Seattle,28,Tuesday,1999-12-28,94,Portland,Por,Portland,5,12,False,0,1999-00,home,1999
20807,116,Indiana,29,Wednesday,1999-12-29,89,Atlanta,Atl,Indiana,27,12,False,0,1999-00,away,1999
20808,105,Milwaukee,29,Wednesday,1999-12-29,109,Charlotte,Cha,Charlotte,4,12,False,0,1999-00,home,1999
20809,94,Washington,29,Wednesday,1999-12-29,96,Cleveland,Cle,Cleveland,2,12,False,0,1999-00,home,1999
20810,109,Miami,29,Wednesday,1999-12-29,106,Orlando,Orl,Miami,3,12,False,0,1999-00,away,1999
20811,91,Detroit,29,Wednesday,1999-12-29,77,Chicago,Chi,Detroit,14,12,False,0,1999-00,away,1999
20812,90,Vancouver,29,Wednesday,1999-12-29,101,Utah,Uta,Utah,11,12,False,0,1999-00,home,1999
20813,113,Sacramento,29,Wednesday,1999-12-29,104,Seattle,Sea,Sacramento,9,12,False,0,1999-00,away,1999
20814,97,Philadelphia,29,Wednesday,1999-12-29,94,Golden State,GS,Philadelphia,3,12,False,0,1999-00,away,1999
20815,87,Phoenix,29,Wednesday,1999-12-29,103,LA Lakers,LAL,LA Lakers,16,12,False,0,1999-00,home,1999
20816,99,Charlotte,30,Thursday,1999-12-30,109,Indiana,Ind,Indiana,10,12,False,0,1999-00,home,1999
20817,89,New York,30,Thursday,1999-12-30,86,Washington,Wsh,New York,3,12,False,0,1999-00,away,1999
20818,105,Atlanta,30,Thursday,1999-12-30,106,Detroit,Det,Detroit,1,12,True,1,1999-00,home,1999
20819,92,Orlando,30,Thursday,1999-12-30,102,New Jersey,NJ,New Jersey,10,12,False,0,1999-00,home,1999
20820,90,Cleveland,30,Thursday,1999-12-30,91,Milwaukee,Mil,Milwaukee,1,12,False,0,1999-00,home,1999
20821,76,Chicago,30,Thursday,1999-12-30,94,Minnesota,Min,Minnesota,18,12,False,0,1999-00,home,1999
20822,100,LA Clippers,30,Thursday,1999-12-30,122,Houston,Hou,Houston,22,12,False,0,1999-00,home,1999
20823,109,Toronto,30,Thursday,1999-12-30,104,Dallas,Dal,Toronto,5,12,False,0,1999-00,away,1999
20824,102,Boston,30,Thursday,1999-12-30,94,Denver,Den,Boston,8,12,False,0,1999-00,away,1999
20825,98,San Antonio,30,Thursday,1999-12-30,88,Vancouver,Van,San Antonio,10,12,False,0,1999-00,away,1999
20826,90,Philadelphia,30,Thursday,1999-12-30,108,Portland,Por,Portland,18,12,False,0,1999-00,home,1999
20827,103,Orlando,2,Sunday,2000-01-02,111,Miami,Mia,Miami,8,1,True,1,1999-00,home,2000
20828,98,Cleveland,3,Monday,2000-01-03,105,Boston,Bos,Boston,7,1,False,0,1999-00,home,2000
20829,87,Golden State,3,Monday,2000-01-03,99,Washington,Wsh,Washington,12,1,False,0,1999-00,home,2000
20830,120,Milwaukee,3,Monday,2000-01-03,124,Philadelphia,Phi,Philadelphia,4,1,True,1,1999-00,home,2000
20831,118,Detroit,3,Monday,2000-01-03,106,Orlando,Orl,Detroit,12,1,False,0,1999-00,away,2000
20832,88,Portland,3,Monday,2000-01-03,63,Chicago,Chi,Portland,25,1,False,0,1999-00,away,2000
20833,89,Denver,3,Monday,2000-01-03,109,Utah,Uta,Utah,20,1,False,0,1999-00,home,2000
20834,114,Portland,4,Tuesday,2000-01-04,90,Toronto,Tor,Portland,24,1,False,0,1999-00,away,2000
20835,111,New Jersey,4,Tuesday,2000-01-04,116,Indiana,Ind,Indiana,5,1,False,0,1999-00,home,2000
20836,88,Boston,4,Tuesday,2000-01-04,96,New York,NY,New York,8,1,False,0,1999-00,home,2000
20837,91,Vancouver,4,Tuesday,2000-01-04,87,Miami,Mia,Vancouver,4,1,False,0,1999-00,away,2000
20838,111,Sacramento,4,Tuesday,2000-01-04,107,Cleveland,Cle,Sacramento,4,1,False,0,1999-00,away,2000
20839,113,Atlanta,4,Tuesday,2000-01-04,116,Milwaukee,Mil,Milwaukee,3,1,False,0,1999-00,home,2000
20840,88,San Antonio,4,Tuesday,2000-01-04,91,Minnesota,Min,Minnesota,3,1,False,0,1999-00,home,2000
20841,103,Seattle,4,Tuesday,2000-01-04,96,Houston,Hou,Seattle,7,1,False,0,1999-00,away,2000
20842,80,Charlotte,4,Tuesday,2000-01-04,86,Phoenix,Pho,Phoenix,6,1,False,0,1999-00,home,2000
20843,96,Dallas,4,Tuesday,2000-01-04,98,Denver,Den,Denver,2,1,False,0,1999-00,home,2000
20844,122,LA Lakers,4,Tuesday,2000-01-04,98,LA Clippers,LAC,LA Lakers,24,1,False,0,1999-00,away,2000
20845,92,Golden State,5,Wednesday,2000-01-05,113,Philadelphia,Phi,Philadelphia,21,1,False,0,1999-00,home,2000
20846,96,Vancouver,5,Wednesday,2000-01-05,116,Orlando,Orl,Orlando,20,1,False,0,1999-00,home,2000
20847,120,Detroit,5,Wednesday,2000-01-05,108,Atlanta,Atl,Detroit,12,1,False,0,1999-00,away,2000
20848,96,Charlotte,5,Wednesday,2000-01-05,118,Utah,Uta,Utah,22,1,False,0,1999-00,home,2000
20849,99,Seattle,5,Wednesday,2000-01-05,96,San Antonio,SA,Seattle,3,1,False,0,1999-00,away,2000
20850,66,Washington,5,Wednesday,2000-01-05,77,Chicago,Chi,Chicago,11,1,False,0,1999-00,home,2000
20851,101,LA Clippers,5,Wednesday,2000-01-05,118,LA Lakers,LAL,LA Lakers,17,1,False,0,1999-00,home,2000
20852,89,Sacramento,6,Thursday,2000-01-06,101,Toronto,Tor,Toronto,12,1,False,0,1999-00,home,2000
20853,99,Houston,6,Thursday,2000-01-06,111,Miami,Mia,Miami,12,1,False,0,1999-00,home,2000
20854,95,Milwaukee,6,Thursday,2000-01-06,101,Detroit,Det,Detroit,6,1,False,0,1999-00,home,2000
20855,75,Golden State,6,Thursday,2000-01-06,90,Cleveland,Cle,Cleveland,15,1,False,0,1999-00,home,2000
20856,96,Portland,6,Thursday,2000-01-06,98,Minnesota,Min,Minnesota,2,1,False,0,1999-00,home,2000
20857,105,Utah,6,Thursday,2000-01-06,92,Dallas,Dal,Utah,13,1,False,0,1999-00,away,2000
20858,102,Indiana,6,Thursday,2000-01-06,87,Denver,Den,Indiana,15,1,False,0,1999-00,away,2000
20859,110,Chicago,7,Friday,2000-01-07,103,Washington,Wsh,Chicago,7,1,False,0,1999-00,away,2000
20860,93,Sacramento,7,Friday,2000-01-07,101,Boston,Bos,Boston,8,1,False,0,1999-00,home,2000
20861,101,Vancouver,7,Friday,2000-01-07,91,New Jersey,NJ,Vancouver,10,1,False,0,1999-00,away,2000
20862,97,Toronto,7,Friday,2000-01-07,105,Atlanta,Atl,Atlanta,8,1,False,0,1999-00,home,2000
20863,94,New York,7,Friday,2000-01-07,86,Orlando,Orl,New York,8,1,False,0,1999-00,away,2000
20864,102,San Antonio,7,Friday,2000-01-07,83,Phoenix,Pho,San Antonio,19,1,False,0,1999-00,away,2000
20865,83,Charlotte,7,Friday,2000-01-07,87,LA Lakers,LAL,LA Lakers,4,1,False,0,1999-00,home,2000
