id,title,release_year,observed_stars,measured_stars,diff,perc_err,sentiment,sentiment_score,review_url
2080,Ace Ventura: Pet Detective,1994,1.0,1.5,-1.0,0.5,negative,-0.134845,http://www.rogerebert.com/reviews/ace-ventura-pet-detective-1994
2081,Witness,1985,4.0,2.5,1.5,0.6,positive,0.212716,http://www.rogerebert.com/reviews/witness-1985
2082,Act of Valor,2012,2.5,2.0,0.5,0.25,negative,-0.0563416,http://www.rogerebert.com/reviews/act-of-valor-2012
2086,Chronicle,2012,3.5,2.5,1.0,0.4,positive,0.222385,http://www.rogerebert.com/reviews/chronicle-2012
2087,Yentl,1983,3.5,2.5,0.5,0.16666666666666666,positive,0.258011,http://www.rogerebert.com/reviews/yentl-1983
2088,Time Bandits,1981,3.0,2.5,0.5,0.2,positive,0.124269,http://www.rogerebert.com/reviews/time-bandits-1981
2091,One Hour Photo,2002,3.5,2.5,1.0,0.4,positive,0.187779,http://www.rogerebert.com/reviews/one-hour-photo-2002
2094,Johnson Family Vacation,2004,2.0,1.5,0.5,0.3333333333333333,negative,-0.31018,http://www.rogerebert.com/reviews/johnson-family-vacation-2004
2095,The Muppet Christmas Carol,1992,3.0,2.5,0.5,0.2,positive,0.19628,http://www.rogerebert.com/reviews/the-muppet-christmas-carol-1992
2097,Frida,2002,3.5,2.0,1.5,0.75,negative,-0.0228941,http://www.rogerebert.com/reviews/frida-2002
2099,The Fault in Our Stars,2014,2.0,1.5,0.0,0.0,negative,-0.173008,http://www.rogerebert.com/reviews/the-fault-in-our-stars-2014
2100,Rounders,1998,3.0,1.5,1.0,0.5,negative,-0.191685,http://www.rogerebert.com/reviews/rounders-1998
2101,Top Five,2014,3.0,1.5,1.5,1.0,negative,-0.31525,http://www.rogerebert.com/reviews/top-five-2014
2102,Stir of Echoes,1999,3.0,1.5,1.0,0.5,negative,-0.149945,http://www.rogerebert.com/reviews/stir-of-echoes-1999
2103,The Upside of Anger,2005,4.0,2.0,2.0,1.0,negative,-0.105177,http://www.rogerebert.com/reviews/the-upside-of-anger-2005
2104,Aquamarine,2006,2.0,2.5,-1.0,0.3333333333333333,positive,0.256924,http://www.rogerebert.com/reviews/aquamarine-2006
2105,Paper Towns,2015,3.0,2.5,0.5,0.2,positive,0.202588,http://www.rogerebert.com/reviews/paper-towns-2015
2107,Max Keeble's Big Move,2001,2.0,2.5,-0.5,0.2,positive,0.115599,http://www.rogerebert.com/reviews/max-keebles-big-move-2001
2108,Young Adult,2011,3.5,1.5,2.0,1.3333333333333333,negative,-0.264263,http://www.rogerebert.com/reviews/young-adult-2011
2110,Living Out Loud,1998,3.5,1.5,1.5,0.75,negative,-0.156496,http://www.rogerebert.com/reviews/living-out-loud-1998
2111,Just Wright,2010,3.0,3.0,0.0,0.0,positive,0.478901,http://www.rogerebert.com/reviews/just-wright-2010
2113,Sorority Boys,2002,0.5,1.0,-1.0,0.6666666666666666,negative,-0.349838,http://www.rogerebert.com/reviews/sorority-boys-2002
2114,About Time,2013,2.5,2.0,0.5,0.25,negative,-0.078976,http://www.rogerebert.com/reviews/about-time-2013
2115,Arbitrage,2012,4.0,2.5,1.5,0.6,positive,0.231957,http://www.rogerebert.com/reviews/arbitrage-2012
2116,Cadillac Records,2008,3.0,2.5,0.5,0.2,positive,0.210437,http://www.rogerebert.com/reviews/cadillac-records-2008
2118,For Your Consideration,2006,3.5,2.5,1.0,0.4,positive,0.249356,http://www.rogerebert.com/reviews/for-your-consideration-2006
2119,Celebrity,1998,2.5,2.0,0.5,0.25,negative,-0.0567418,http://www.rogerebert.com/reviews/celebrity-1998
2122,Girl 6,1996,2.0,1.5,0.5,0.3333333333333333,negative,-0.3215,http://www.rogerebert.com/reviews/girl-6-1996
2123,In the Cut,2003,2.5,1.5,0.5,0.25,negative,-0.246584,http://www.rogerebert.com/reviews/in-the-cut-2003
2127,Ravenous,1999,3.0,2.0,1.0,0.5,negative,-0.0499954,http://www.rogerebert.com/reviews/ravenous-1999
2133,Duma,2005,3.5,2.5,1.0,0.4,positive,0.216794,http://www.rogerebert.com/reviews/duma-2005
2136,Welcome to Collinwood,2002,2.5,2.0,0.0,0.0,positive,0.0156936,http://www.rogerebert.com/reviews/welcome-to-collinwood-2002
2137,Critical Care,1997,3.0,2.0,1.0,0.5,negative,-0.0480381,http://www.rogerebert.com/reviews/critical-care-1997
2139,Trade,2007,1.0,1.5,-1.0,0.5,negative,-0.239097,http://www.rogerebert.com/reviews/trade-2007
2145,Heaven Is for Real,2014,2.0,2.0,-0.5,0.2,positive,0.0416489,http://www.rogerebert.com/reviews/heaven-is-for-real-2014
2148,Gremlins,1984,3.0,1.5,1.0,0.5,negative,-0.157187,http://www.rogerebert.com/reviews/gremlins-1984
2153,The Fighter,2010,2.5,2.0,0.5,0.25,negative,-0.0741913,http://www.rogerebert.com/reviews/the-fighter-2010
2155,If I Stay,2014,2.5,3.0,-0.5,0.16666666666666666,positive,0.382602,http://www.rogerebert.com/reviews/if-i-stay-2014
2158,A Walk to Remember,2002,3.0,2.5,0.5,0.2,positive,0.153466,http://www.rogerebert.com/reviews/a-walk-to-remember-2002
2160,Cruel Intentions,1999,3.0,2.0,0.5,0.2,positive,0.0937488,http://www.rogerebert.com/reviews/cruel-intentions-1999
2162,The Secret Life of Bees,2008,3.5,2.5,1.0,0.4,positive,0.137974,http://www.rogerebert.com/reviews/the-secret-life-of-bees-2008
2163,Corky Romano,2001,0.5,1.0,-1.0,0.6666666666666666,negative,-0.491827,http://www.rogerebert.com/reviews/corky-romano-2001
2166,The Ladies Man,2000,1.0,1.5,-1.0,0.5,negative,-0.244958,http://www.rogerebert.com/reviews/the-ladies-man-2000
2167,Quartet,2012,2.5,2.0,0.0,0.0,positive,0.0118205,http://www.rogerebert.com/reviews/quartet-2012
2168,Tomcats,2001,0.0,1.0,-1.5,1.0,negative,-0.347808,http://www.rogerebert.com/reviews/tomcats-2001
2170,Woman in Gold,2015,2.5,2.0,0.5,0.25,negative,-0.0661707,http://www.rogerebert.com/reviews/woman-in-gold-2015
2174,O,2001,3.5,1.0,2.0,1.3333333333333333,negative,-0.338838,http://www.rogerebert.com/reviews/o-2001
2175,Return to the Blue Lagoon,1991,1.5,1.0,0.0,0.0,negative,-0.38041,http://www.rogerebert.com/reviews/return-to-the-blue-lagoon-1991
2180,An Ideal Husband,1999,3.0,2.0,0.5,0.2,positive,0.0691577,http://www.rogerebert.com/reviews/an-ideal-husband-1999
2181,The Last Days on Mars,2013,2.0,1.0,0.5,0.3333333333333333,negative,-0.460255,http://www.rogerebert.com/reviews/the-last-days-on-mars-2013
2183,2001: A Space Odyssey,1968,4.0,2.0,1.5,0.6,positive,0.0297407,http://www.rogerebert.com/reviews/2001-a-space-odyssey-1968
2186,September Dawn,2007,0.0,1.0,-1.5,1.0,negative,-0.391007,http://www.rogerebert.com/reviews/september-dawn-2007
2188,Good Will Hunting,1997,3.0,2.0,0.5,0.2,positive,0.00713378,http://www.rogerebert.com/reviews/good-will-hunting-1997
2190,Bring It On,2000,2.0,1.0,0.5,0.3333333333333333,negative,-0.402267,http://www.rogerebert.com/reviews/bring-it-on-2000
2191,She's All That,1999,2.5,1.5,0.5,0.25,negative,-0.216194,http://www.rogerebert.com/reviews/shes-all-that-1999
2196,The Color of Money,1986,2.5,2.0,0.0,0.0,positive,0.00405567,http://www.rogerebert.com/reviews/the-color-of-money-1986
2197,The Mighty Ducks,1992,2.0,1.5,0.5,0.3333333333333333,negative,-0.279852,http://www.rogerebert.com/reviews/the-mighty-ducks-1992
2198,The Grudge,2004,1.0,1.0,-0.5,0.3333333333333333,negative,-0.473218,http://www.rogerebert.com/reviews/the-grudge-2004
2199,Happy Gilmore,1996,1.5,1.0,0.0,0.0,negative,-0.435845,http://www.rogerebert.com/reviews/happy-gilmore-1996
2202,Oliver!,1968,4.0,2.5,1.5,0.6,positive,0.176375,http://www.rogerebert.com/reviews/oliver-1968
2204,Mad Max Beyond Thunderdome,1985,4.0,1.5,2.5,1.6666666666666667,negative,-0.293389,http://www.rogerebert.com/reviews/mad-max-beyond-thunderdome-1985
2206,Insidious: Chapter 3,2015,3.0,2.0,0.5,0.2,positive,0.099898,http://www.rogerebert.com/reviews/insidious-chapter-3-2015
2207,The Last Dragon,1985,2.5,2.5,0.0,0.0,positive,0.185921,http://www.rogerebert.com/reviews/the-last-dragon-1985
2210,Nick and Norah's Infinite Playlist,2008,2.0,1.0,0.5,0.3333333333333333,negative,-0.490213,http://www.rogerebert.com/reviews/nick-and-norahs-infinite-playlist-2008
2211,Dogma,1999,3.5,2.0,1.5,0.75,negative,-0.0220356,http://www.rogerebert.com/reviews/dogma-1999
2212,The Banger Sisters,2002,3.0,1.5,1.0,0.5,negative,-0.125779,http://www.rogerebert.com/reviews/the-banger-sisters-2002
2213,Twilight Zone: The Movie,1983,2.0,2.0,-0.5,0.2,positive,0.0915818,http://www.rogerebert.com/reviews/twilight-zone-the-movie-1983
2214,Road House,1989,2.5,1.5,1.0,0.6666666666666666,negative,-0.253762,http://www.rogerebert.com/reviews/road-house-1989
2215,A Low Down Dirty Shame,1994,1.5,1.0,0.0,0.0,negative,-0.470162,http://www.rogerebert.com/reviews/a-low-down-dirty-shame-1994
2217,Can't Hardly Wait,1998,1.5,1.0,0.0,0.0,negative,-0.389668,http://www.rogerebert.com/reviews/cant-hardly-wait-1998
2218,The Outsiders,1983,2.5,1.5,1.0,0.6666666666666666,negative,-0.309943,http://www.rogerebert.com/reviews/the-outsiders-1983
2219,Pete's Dragon,2016,3.5,2.0,1.5,0.75,negative,-0.0531996,http://www.rogerebert.com/reviews/petes-dragon-2016
2220,Sparkle,2012,3.0,2.0,1.0,0.5,negative,-0.0902334,http://www.rogerebert.com/reviews/sparkle-2012
2222,The Fourth Kind,2009,1.5,1.5,-0.5,0.25,negative,-0.185313,http://www.rogerebert.com/reviews/the-fourth-kind-2009
2223,A Prairie Home Companion,2006,4.0,2.0,2.0,1.0,negative,-0.019005,http://www.rogerebert.com/reviews/a-prairie-home-companion-2006
2224,Roll Bounce,2005,3.0,2.0,1.0,0.5,negative,-0.014255,http://www.rogerebert.com/reviews/roll-bounce-2005
2227,The Second Best Exotic Marigold Hotel,2015,1.5,1.0,0.0,0.0,negative,-0.337761,http://www.rogerebert.com/reviews/the-second-best-exotic-marigold-hotel-2015
2228,Kit Kittredge: An American Girl,2008,3.5,2.0,1.5,0.75,negative,-0.0595379,http://www.rogerebert.com/reviews/kit-kittredge-an-american-girl-2008
2229,The Perfect Man,2005,1.0,2.0,-1.0,0.5,negative,-0.0623543,http://www.rogerebert.com/reviews/the-perfect-man-2005
2230,Mo' Better Blues,1990,3.0,2.0,0.5,0.2,positive,0.10716,http://www.rogerebert.com/reviews/mo-better-blues-1990
2233,The Corruptor,1999,1.5,2.0,-0.5,0.25,negative,-0.110821,http://www.rogerebert.com/reviews/the-corruptor-1999
2236,One Direction: This Is Us,2013,2.0,2.5,-1.0,0.3333333333333333,positive,0.250267,http://www.rogerebert.com/reviews/one-direction-this-is-us-2013
2239,Love Jones,1997,3.0,2.5,0.5,0.2,positive,0.129779,http://www.rogerebert.com/reviews/love-jones-1997
2240,The Gift,2015,3.0,1.5,1.5,1.0,negative,-0.291565,http://www.rogerebert.com/reviews/the-gift-2015
2243,Office Space,1999,3.0,1.0,1.5,1.0,negative,-0.339327,http://www.rogerebert.com/reviews/office-space-1999
2244,Drop Dead Gorgeous,1999,2.0,2.0,-0.5,0.2,positive,0.0219855,http://www.rogerebert.com/reviews/drop-dead-gorgeous-1999
2245,Big Eyes,2014,2.5,2.0,0.5,0.25,negative,-0.0488634,http://www.rogerebert.com/reviews/big-eyes-2014
2246,Very Bad Things,1998,1.0,1.0,-0.5,0.3333333333333333,negative,-0.474878,http://www.rogerebert.com/reviews/very-bad-things-1998
2247,Sleepover,2004,1.0,2.0,-1.0,0.5,negative,-0.0959329,http://www.rogerebert.com/reviews/sleepover-2004
2249,Movie 43,2013,0.0,1.0,-1.0,1.0,negative,-0.554609,http://www.rogerebert.com/reviews/movie-43-2013
2251,Seeking a Friend for the End of the World,2012,3.0,1.0,1.5,1.0,negative,-0.338792,http://www.rogerebert.com/reviews/seeking-a-friend-for-the-end-of-the-world-2012
2252,Cedar Rapids,2011,3.0,1.5,1.0,0.5,negative,-0.133324,http://www.rogerebert.com/reviews/cedar-rapids-2011
2258,On the Line,2001,1.0,1.5,-0.5,0.3333333333333333,negative,-0.252126,http://www.rogerebert.com/reviews/on-the-line-2001
2260,Danny Collins,2015,3.5,2.5,1.0,0.4,positive,0.197202,http://www.rogerebert.com/reviews/danny-collins-2015
2264,The Limey,1999,3.0,2.5,0.5,0.2,positive,0.124276,http://www.rogerebert.com/reviews/the-limey-1999
2266,The House of Mirth,2000,3.5,1.5,1.5,0.75,negative,-0.220344,http://www.rogerebert.com/reviews/the-house-of-mirth-2000
2268,Bamboozled,2000,2.0,1.5,0.5,0.3333333333333333,negative,-0.312681,http://www.rogerebert.com/reviews/bamboozled-2000
2274,Cecil B. DeMented,2000,1.5,1.0,0.0,0.0,negative,-0.396948,http://www.rogerebert.com/reviews/cecil-b-demented-2000
2277,Owning Mahowny,2003,4.0,1.5,2.5,1.6666666666666667,negative,-0.316245,http://www.rogerebert.com/reviews/owning-mahowny-2003
2281,Swept Away,2002,1.0,1.0,-0.5,0.3333333333333333,negative,-0.347648,http://www.rogerebert.com/reviews/swept-away-2002
2282,"War, Inc.",2008,2.0,1.5,0.0,0.0,negative,-0.17581,http://www.rogerebert.com/reviews/war-inc-2008
2285,Rosewater,2014,3.0,1.5,1.5,1.0,negative,-0.266413,http://www.rogerebert.com/reviews/rosewater-2014
2289,World's Greatest Dad,2009,3.0,1.5,1.5,1.0,negative,-0.254286,http://www.rogerebert.com/reviews/worlds-greatest-dad-2009
2292,Welcome to the Rileys,2010,3.0,2.0,1.0,0.5,negative,-0.0225057,http://www.rogerebert.com/reviews/welcome-to-the-rileys-2010
2293,Blood Done Sign My Name,2010,3.0,2.0,0.5,0.2,positive,0.00759063,http://www.rogerebert.com/reviews/blood-done-sign-my-name-2010
2296,Motherhood,2009,2.0,1.5,0.5,0.3333333333333333,negative,-0.32808,http://www.rogerebert.com/reviews/motherhood-2009
2299,Adventureland,2009,3.0,2.5,0.5,0.2,positive,0.218537,http://www.rogerebert.com/reviews/adventureland-2009
2302,You Only Live Twice,1967,2.5,2.0,0.5,0.25,negative,-0.076578,http://www.rogerebert.com/reviews/you-only-live-twice-1967
2306,Gentlemen Broncos,2009,2.0,1.5,0.5,0.3333333333333333,negative,-0.256305,http://www.rogerebert.com/reviews/gentlemen-broncos-2009
2307,Melancholia,2011,3.5,1.5,1.5,0.75,negative,-0.206243,http://www.rogerebert.com/reviews/melancholia-2011
2310,The Texas Chain Saw Massacre,1974,2.0,1.5,0.0,0.0,negative,-0.230156,http://www.rogerebert.com/reviews/the-texas-chain-saw-massacre-1974
2311,The Runaways,2010,3.0,2.0,1.0,0.5,negative,-0.0594396,http://www.rogerebert.com/reviews/the-runaways-2010
2312,Fiddler on the Roof,1971,3.0,2.0,1.0,0.5,negative,-0.0689479,http://www.rogerebert.com/reviews/fiddler-on-the-roof-1971
2313,Set It Off,1996,3.5,1.5,2.0,1.3333333333333333,negative,-0.313108,http://www.rogerebert.com/reviews/set-it-off-1996
2315,Child's Play,1988,3.0,1.0,1.5,1.0,negative,-0.379937,http://www.rogerebert.com/reviews/childs-play-1988
2316,The Purge: Anarchy,2014,2.0,0.5,1.0,1.0,negative,-0.654502,http://www.rogerebert.com/reviews/the-purge-anarchy-2014
2319,Boiler Room,2000,3.5,2.0,1.5,0.75,negative,-0.0206293,http://www.rogerebert.com/reviews/boiler-room-2000
2321,Breakin' All the Rules,2004,3.0,2.0,1.0,0.5,negative,-0.0786098,http://www.rogerebert.com/reviews/breakin-all-the-rules-2004
2322,Henry V,1989,3.5,2.0,1.5,0.75,negative,-0.00599741,http://www.rogerebert.com/reviews/henry-v-1989
2323,Chasing Papi,2003,2.5,2.0,0.0,0.0,positive,0.0728713,http://www.rogerebert.com/reviews/chasing-papi-2003
2324,Igby Goes Down,2002,3.5,2.0,1.0,0.4,positive,0.083495,http://www.rogerebert.com/reviews/igby-goes-down-2002
2328,Hamlet 2,2008,3.0,1.5,1.5,1.0,negative,-0.324455,http://www.rogerebert.com/reviews/hamlet-2-2008
2329,The Wailing,2016,3.0,1.5,1.5,1.0,negative,-0.283254,http://www.rogerebert.com/reviews/the-wailing-2016
2331,All or Nothing,2002,4.0,2.0,2.0,1.0,negative,-0.0191327,http://www.rogerebert.com/reviews/all-or-nothing-2002
2338,Awake,2007,3.0,1.5,1.5,1.0,negative,-0.25686,http://www.rogerebert.com/reviews/awake-2007
2339,The Lost Boys,1987,2.5,1.5,1.0,0.6666666666666666,negative,-0.288403,http://www.rogerebert.com/reviews/the-lost-boys-1987
2340,Crazy Heart,2009,4.0,1.5,2.0,1.0,negative,-0.168797,http://www.rogerebert.com/reviews/crazy-heart-2009
2341,Baggage Claim,2013,1.5,2.5,-1.0,0.4,positive,0.128715,http://www.rogerebert.com/reviews/baggage-claim-2013
2343,The DUFF,2015,3.0,3.0,0.0,0.0,positive,0.399174,http://www.rogerebert.com/reviews/the-duff-2015
2346,Limbo,1999,3.0,2.0,0.5,0.2,positive,0.0304887,http://www.rogerebert.com/reviews/limbo-1999
2350,Pulp Fiction,1994,4.0,2.0,2.0,1.0,negative,-0.104552,http://www.rogerebert.com/reviews/pulp-fiction-1994
2352,Little Miss Sunshine,2006,3.5,2.0,1.5,0.75,negative,-0.0396546,http://www.rogerebert.com/reviews/little-miss-sunshine-2006
2355,Brown Sugar,2002,3.0,2.0,1.0,0.5,negative,-0.100939,http://www.rogerebert.com/reviews/brown-sugar-2002
2356,50/50,2011,3.5,2.5,1.0,0.4,positive,0.225881,http://www.rogerebert.com/reviews/5050-2011
2357,That Awkward Moment,2014,2.0,1.0,0.5,0.3333333333333333,negative,-0.340598,http://www.rogerebert.com/reviews/that-awkward-moment-2014
2358,Kicks,2016,3.5,2.0,1.0,0.4,positive,0.0598426,http://www.rogerebert.com/reviews/kicks-2016
2359,Much Ado About Nothing,1993,3.0,2.0,1.0,0.5,negative,-0.0611853,http://www.rogerebert.com/reviews/much-ado-about-nothing-1993
2362,Drive Me Crazy,1999,2.5,1.5,0.5,0.25,negative,-0.153703,http://www.rogerebert.com/reviews/drive-me-crazy-1999
2363,Akeelah and the Bee,2006,4.0,2.5,1.5,0.6,positive,0.22085,http://www.rogerebert.com/reviews/akeelah-and-the-bee-2006
2365,American Psycho,2000,3.0,1.5,1.0,0.5,negative,-0.222673,http://www.rogerebert.com/reviews/american-psycho-2000
2366,The Good Girl,2002,3.5,1.5,2.0,1.3333333333333333,negative,-0.291089,http://www.rogerebert.com/reviews/the-good-girl-2002
2367,Enough Said,2013,3.0,2.0,1.0,0.5,negative,-0.0592705,http://www.rogerebert.com/reviews/enough-said-2013
2368,Easy A,2010,3.5,2.0,1.5,0.75,negative,-0.0430382,http://www.rogerebert.com/reviews/easy-a-2010
2370,Woman on Top,2000,2.5,2.0,0.5,0.25,negative,-0.0152073,http://www.rogerebert.com/reviews/woman-on-top-2000
2371,Howards End,1992,4.0,1.5,2.0,1.0,negative,-0.114857,http://www.rogerebert.com/reviews/howards-end-1992
2372,8 Women,2002,3.0,1.5,1.0,0.5,negative,-0.166253,http://www.rogerebert.com/reviews/8-women-2002
2373,Clay Pigeons,1998,2.5,1.5,0.5,0.25,negative,-0.114927,http://www.rogerebert.com/reviews/clay-pigeons-1998
2375,Made in Dagenham,2010,3.5,1.5,1.5,0.75,negative,-0.191223,http://www.rogerebert.com/reviews/made-in-dagenham-2010
2378,The Singing Detective,2003,3.0,1.0,1.5,1.0,negative,-0.398175,http://www.rogerebert.com/reviews/the-singing-detective-2003
2385,Swimming Pool,2003,3.0,1.5,1.0,0.5,negative,-0.214026,http://www.rogerebert.com/reviews/swimming-pool-2003
2387,Soul Food,1997,3.5,2.0,1.0,0.4,positive,0.0940815,http://www.rogerebert.com/reviews/soul-food-1997
2391,Shopgirl,2005,3.5,2.5,1.0,0.4,positive,0.201151,http://www.rogerebert.com/reviews/shopgirl-2005
2396,Masked and Anonymous,2003,0.5,2.0,-1.5,0.75,negative,-0.01569,http://www.rogerebert.com/reviews/masked-and-anonymous-2003
2399,The Neon Demon,2016,2.5,1.5,0.5,0.25,negative,-0.213681,http://www.rogerebert.com/reviews/the-neon-demon-2016
2402,Juno,2007,4.0,3.0,1.0,0.3333333333333333,positive,0.38654,http://www.rogerebert.com/reviews/juno-2007
2403,The Godfather,1972,4.0,2.0,1.5,0.6,positive,0.102458,http://www.rogerebert.com/reviews/the-godfather-1972
2404,Flashdance,1983,1.5,2.0,-0.5,0.25,negative,-0.0952378,http://www.rogerebert.com/reviews/flashdance-1983
2405,500 Days of Summer,2009,4.0,2.5,1.5,0.6,positive,0.158616,http://www.rogerebert.com/reviews/500-days-of-summer-2009
2406,The Piano,1993,4.0,2.0,1.5,0.6,positive,0.0143249,http://www.rogerebert.com/reviews/the-piano-1993
2407,Magic Mike,2012,3.0,2.5,0.5,0.2,positive,0.142255,http://www.rogerebert.com/reviews/magic-mike-2012
2409,My Dog Skip,2000,3.0,1.0,1.5,1.0,negative,-0.398051,http://www.rogerebert.com/reviews/my-dog-skip-2000
2411,Jumping the Broom,2011,3.0,2.5,0.5,0.2,positive,0.141773,http://www.rogerebert.com/reviews/jumping-the-broom-2011
2412,Capote,2005,4.0,2.0,1.5,0.6,positive,0.060171,http://www.rogerebert.com/reviews/capote-2005
2413,Desperado,1995,2.0,2.0,-0.5,0.2,positive,0.0150668,http://www.rogerebert.com/reviews/desperado-1995
2415,Logan's Run,1976,3.0,2.0,1.0,0.5,negative,-0.0417986,http://www.rogerebert.com/reviews/logans-run-1976
2417,Action Jackson,1988,1.0,1.0,-0.5,0.3333333333333333,negative,-0.470284,http://www.rogerebert.com/reviews/action-jackson-1988
2419,Devil's Due,2014,1.0,1.0,-0.5,0.3333333333333333,negative,-0.425598,http://www.rogerebert.com/reviews/devils-due-2014
2420,Flirting with Disaster,1996,3.5,1.5,2.0,1.3333333333333333,negative,-0.270828,http://www.rogerebert.com/reviews/flirting-with-disaster-1996
2421,The Devil's Rejects,2005,3.0,2.0,1.0,0.5,negative,-0.0322529,http://www.rogerebert.com/reviews/the-devils-rejects-2005
2422,Dope,2015,2.5,1.5,0.5,0.25,negative,-0.221897,http://www.rogerebert.com/reviews/dope-2015
2428,Outside Providence,1999,1.5,0.5,0.5,0.5,negative,-0.666955,http://www.rogerebert.com/reviews/outside-providence-1999
2433,Redbelt,2008,3.0,1.5,1.0,0.5,negative,-0.242006,http://www.rogerebert.com/reviews/redbelt-2008
2434,Cyrus,2010,3.5,1.0,2.0,1.3333333333333333,negative,-0.336908,http://www.rogerebert.com/reviews/cyrus-2010
2436,Auto Focus,2002,4.0,1.5,2.5,1.6666666666666667,negative,-0.30262,http://www.rogerebert.com/reviews/auto-focus-2002
2441,Somewhere,2010,4.0,1.5,2.5,1.6666666666666667,negative,-0.2545,http://www.rogerebert.com/reviews/somewhere-2010
2446,Freeheld,2015,2.0,1.5,0.0,0.0,negative,-0.247609,http://www.rogerebert.com/reviews/freeheld-2015
2448,Pale Rider,1985,4.0,1.5,2.0,1.0,negative,-0.217041,http://www.rogerebert.com/reviews/pale-rider-1985
2449,Dazed and Confused,1993,3.0,1.0,1.5,1.0,negative,-0.39542,http://www.rogerebert.com/reviews/dazed-and-confused-1993
2455,Annabelle,2014,1.0,1.5,-1.0,0.5,negative,-0.168129,http://www.rogerebert.com/reviews/annabelle-2014
2457,La Bamba,1987,3.0,2.0,1.0,0.5,negative,-0.0324605,http://www.rogerebert.com/reviews/la-bamba-1987
2458,Dressed to Kill,1980,3.0,2.0,1.0,0.5,negative,-0.0735743,http://www.rogerebert.com/reviews/dressed-to-kill-1980
2459,Go,1999,3.0,1.5,1.0,0.5,negative,-0.150672,http://www.rogerebert.com/reviews/go-1999
2460,Friends with Money,2006,2.0,2.5,-1.0,0.3333333333333333,positive,0.321302,http://www.rogerebert.com/reviews/friends-with-money-2006
2461,Shame,2011,4.0,1.0,2.5,1.6666666666666667,negative,-0.354839,http://www.rogerebert.com/reviews/shame-2011
2463,The East,2013,2.0,0.5,1.0,1.0,negative,-0.557459,http://www.rogerebert.com/reviews/the-east-2013
2464,A Home at the End of the World,2004,3.5,2.0,1.0,0.4,positive,0.0833396,http://www.rogerebert.com/reviews/a-home-at-the-end-of-the-world-2004
2465,Control,2007,3.5,2.5,1.0,0.4,positive,0.18208,http://www.rogerebert.com/reviews/control-2007
2468,The Damned United,2009,3.5,2.0,1.5,0.75,negative,-0.0211,http://www.rogerebert.com/reviews/the-damned-united-2009
2469,Platoon,1986,4.0,1.0,2.5,1.6666666666666667,negative,-0.38066,http://www.rogerebert.com/reviews/platoon-1986
2470,Fahrenheit 9/11,2004,3.5,1.5,1.5,0.75,negative,-0.231022,http://www.rogerebert.com/reviews/fahrenheit-911-2004
2471,Butch Cassidy and the Sundance Kid,1969,2.5,1.5,1.0,0.6666666666666666,negative,-0.273419,http://www.rogerebert.com/reviews/butch-cassidy-and-the-sundance-kid-1969
2473,Ordinary People,1980,4.0,2.5,1.5,0.6,positive,0.132564,http://www.rogerebert.com/reviews/ordinary-people-1980
2476,Caddyshack,1980,2.5,1.0,1.0,0.6666666666666666,negative,-0.442355,http://www.rogerebert.com/reviews/caddyshack-1980
2477,The Brothers,2001,3.0,2.0,0.5,0.2,positive,0.00507721,http://www.rogerebert.com/reviews/the-brothers-2001
2478,The Wood,1999,3.0,2.0,0.5,0.2,positive,0.0262123,http://www.rogerebert.com/reviews/the-wood-1999
2481,Best in Show,2000,3.5,1.5,1.5,0.75,negative,-0.128442,http://www.rogerebert.com/reviews/best-in-show-2000
2485,Mystic Pizza,1988,3.5,2.5,0.5,0.16666666666666666,positive,0.25174,http://www.rogerebert.com/reviews/mystic-pizza-1988
2486,Sliding Doors,1998,2.0,1.0,0.5,0.3333333333333333,negative,-0.405873,http://www.rogerebert.com/reviews/sliding-doors-1998
2489,200 Cigarettes,1999,0.5,1.0,-1.0,0.6666666666666666,negative,-0.454757,http://www.rogerebert.com/reviews/200-cigarettes-1999
2490,The Words,2012,2.0,2.0,-0.5,0.2,positive,0.00547222,http://www.rogerebert.com/reviews/the-words-2012
2491,Casa de mi Padre,2012,2.0,1.0,0.5,0.3333333333333333,negative,-0.383084,http://www.rogerebert.com/reviews/casa-de-mi-padre-2012
2493,The Guard,2011,3.5,1.5,1.5,0.75,negative,-0.144022,http://www.rogerebert.com/reviews/the-guard-2011
2496,Wish I Was Here,2014,3.0,2.0,1.0,0.5,negative,-0.068427,http://www.rogerebert.com/reviews/wish-i-was-here-2014
2497,Hedwig and the Angry Inch,2001,3.0,2.0,1.0,0.5,negative,-0.00568146,http://www.rogerebert.com/reviews/hedwig-and-the-angry-inch-2001
2498,Shattered Glass,2003,3.5,2.0,1.0,0.4,positive,0.0697735,http://www.rogerebert.com/reviews/shattered-glass-2003
2499,The Business of Strangers,2001,3.0,1.5,1.0,0.5,negative,-0.179788,http://www.rogerebert.com/reviews/the-business-of-strangers-2001
2500,The Wackness,2008,3.0,1.5,1.0,0.5,negative,-0.1446,http://www.rogerebert.com/reviews/the-wackness-2008
2502,The Flower of Evil,2003,3.0,1.5,1.0,0.5,negative,-0.198508,http://www.rogerebert.com/reviews/the-flower-of-evil-2003
2504,Snow Flower and the Secret Fan,2011,2.0,2.0,-0.5,0.2,positive,0.0736952,http://www.rogerebert.com/reviews/snow-flower-and-the-secret-fan-2011
